date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new,predicted_daily
2025-12-29,Pulau Pinang,46,10,18,1,17,2,41,3,none,0,0,,0.87,72.29,20.67,33.39348
2025-12-30,Pulau Pinang,80,20,17,1,42,5,70,5,none,0,0,,0.86,72.0,20.03,41.352917
2025-12-31,Pulau Pinang,102,27,31,4,40,8,84,10,none,0,0,,0.82,72.29,19.73,43.573303
2025-01-01,Sabah,41,11,7,1,22,7,20,14,none,0,0,28.0,0.48,50.57,14.2,78.42382
2025-01-02,Sabah,39,8,10,0,21,7,25,7,none,0,0,27.0,0.62,47.43,14.4,57.729233
2025-01-03,Sabah,39,9,10,2,18,5,31,3,none,0,0,26.0,0.78,43.14,14.57,39.805397
2025-01-04,Sabah,89,22,21,3,43,32,40,17,none,0,1,25.0,0.44,42.14,14.27,80.259056
2025-01-05,Sabah,116,34,21,2,59,23,81,12,none,0,1,24.0,0.69,40.29,15.27,91.57868
2025-01-06,Sabah,29,8,6,1,14,6,21,2,none,0,0,23.0,0.7,40.0,15.33,51.22471
2025-01-07,Sabah,78,17,17,3,41,22,41,15,none,0,0,22.0,0.52,38.57,14.63,65.033714
2025-01-08,Sabah,92,21,26,8,37,17,56,19,none,0,0,21.0,0.6,37.0,14.67,58.46499
2025-01-09,Sabah,68,12,7,8,41,9,50,9,none,0,0,20.0,0.72,42.14,14.83,45.281693
2025-01-10,Sabah,83,19,18,7,39,22,43,18,none,0,0,19.0,0.51,45.71,13.5,68.74522
2025-01-11,Sabah,251,60,72,10,109,71,139,41,normal_spike,0,1,18.0,0.55,47.43,13.3,94.82221
2025-01-12,Sabah,202,53,46,11,92,31,149,22,normal_spike,0,1,17.0,0.73,61.57,15.2,169.262
2025-01-13,Sabah,22,3,6,2,11,5,13,4,none,0,0,16.0,0.57,71.29,15.67,95.203835
2025-01-14,Sabah,19,4,5,1,9,5,13,1,none,0,0,15.0,0.65,70.14,14.93,82.01636
2025-01-15,Sabah,49,8,16,0,25,6,38,5,none,0,0,14.0,0.76,66.14,14.13,55.23246
2025-01-16,Sabah,76,16,17,4,39,14,57,5,none,0,0,13.0,0.74,63.57,14.27,56.77539
2025-01-17,Sabah,75,18,9,5,43,13,51,11,none,0,0,12.0,0.67,64.57,14.4,77.13525
2025-01-18,Sabah,128,33,35,5,55,27,88,13,none,0,1,11.0,0.68,65.71,14.07,186.46387
2025-01-19,Sabah,169,45,44,14,66,19,127,23,none,0,1,10.0,0.75,58.43,14.73,166.02
2025-01-20,Sabah,82,9,26,7,40,37,41,4,none,0,0,9.0,0.49,55.29,15.1,83.39559
2025-01-21,Sabah,112,12,39,6,55,26,71,15,none,0,0,8.0,0.63,59.29,16.2,72.847755
2025-01-22,Sabah,65,10,20,0,35,7,50,8,none,0,0,7.0,0.76,67.57,16.67,53.97162
2025-01-23,Sabah,150,37,36,6,71,47,76,27,none,0,0,6.0,0.5,69.29,16.6,95.15124
2025-01-24,Sabah,59,10,16,1,32,7,44,8,none,0,0,5.0,0.73,72.0,17.83,64.93863
2025-01-25,Sabah,154,44,28,9,73,57,76,21,none,0,1,4.0,0.49,71.0,18.03,145.56995
2025-01-26,Sabah,75,17,23,8,27,19,47,9,none,0,1,3.0,0.62,69.29,18.9,182.5165
2025-01-27,Sabah,44,10,6,2,26,7,32,5,none,0,0,2.0,0.71,57.86,19.4,60.44338
2025-01-28,Sabah,119,21,38,4,56,25,65,29,none,0,0,1.0,0.54,56.57,19.43,81.5316
2025-01-29,Sabah,118,17,34,8,59,28,64,26,none,1,0,0.0,0.54,55.71,19.53,87.78066
2025-01-30,Sabah,109,27,22,4,56,28,59,22,none,1,0,0.0,0.54,57.71,20.37,90.382675
2025-01-31,Sabah,46,5,12,2,27,5,33,8,none,0,0,59.0,0.7,55.29,20.97,82.30182
2025-02-01,Sabah,115,25,37,8,45,25,66,24,none,0,1,58.0,0.57,53.71,20.9,150.81819
2025-02-02,Sabah,117,21,29,5,62,13,76,28,none,0,1,57.0,0.64,52.29,21.5,160.05872
2025-02-03,Sabah,51,17,9,1,24,20,28,3,none,0,0,56.0,0.54,56.43,21.77,100.94623
2025-02-04,Sabah,46,14,11,1,20,5,34,7,none,0,0,55.0,0.72,55.86,21.37,64.81361
2025-02-05,Sabah,69,9,13,5,42,12,45,12,none,0,0,54.0,0.64,51.43,20.77,69.865906
2025-02-06,Sabah,53,9,14,1,29,11,39,3,none,0,0,53.0,0.72,48.71,20.97,54.617897
2025-02-07,Sabah,100,17,24,7,52,22,62,16,none,0,0,52.0,0.61,45.86,20.6,70.59789
2025-02-08,Sabah,229,55,59,11,104,110,83,36,normal_spike,0,1,51.0,0.36,50.0,20.77,128.20409
2025-02-09,Sabah,174,37,46,9,82,24,132,18,none,0,1,50.0,0.75,52.43,24.13,168.72842
2025-02-10,Sabah,39,11,7,2,19,0,33,6,none,0,0,49.0,0.82,60.43,24.2,48.389874
2025-02-11,Sabah,45,9,14,4,18,5,32,8,none,0,0,48.0,0.7,61.14,21.83,80.90421
2025-02-12,Sabah,83,19,23,4,37,21,48,14,none,0,0,47.0,0.57,60.86,20.97,99.307205
2025-02-13,Sabah,89,17,17,3,52,21,50,18,none,0,0,46.0,0.56,61.29,21.5,99.307205
2025-02-14,Sabah,129,28,32,3,66,23,82,24,none,0,0,45.0,0.63,62.86,22.03,84.86074
2025-02-15,Sabah,107,21,28,6,52,28,60,19,none,0,1,44.0,0.56,65.71,22.6,164.07497
2025-02-16,Sabah,302,67,86,13,136,29,253,20,extreme_spike,0,1,43.0,0.83,62.43,23.07,199.51196
2025-02-17,Sabah,99,18,26,7,48,49,41,9,none,0,0,42.0,0.41,79.71,23.6,111.83097
2025-02-18,Sabah,85,16,18,2,49,11,59,15,none,0,0,41.0,0.69,80.86,24.33,95.94011
2025-02-19,Sabah,71,8,16,6,41,10,50,11,none,0,0,40.0,0.69,84.71,24.07,95.94011
2025-02-20,Sabah,147,35,44,5,63,48,55,44,none,0,0,39.0,0.37,85.0,23.17,122.19807
2025-02-21,Sabah,31,3,5,1,22,2,26,3,none,0,0,38.0,0.81,85.71,23.9,64.45929
2025-02-22,Sabah,212,51,52,9,100,54,126,32,normal_spike,0,1,37.0,0.59,77.71,23.73,174.19478
2025-02-23,Sabah,304,64,73,14,153,34,228,42,extreme_spike,0,1,36.0,0.75,87.14,23.97,220.27502
2025-02-24,Sabah,63,22,20,0,21,13,41,9,none,0,0,35.0,0.64,83.57,24.87,95.98732
2025-02-25,Sabah,117,23,23,9,62,35,60,22,none,0,0,34.0,0.51,83.57,23.4,109.830734
2025-02-26,Sabah,94,24,26,2,42,27,47,20,none,0,0,33.0,0.49,83.71,23.93,112.577774
2025-02-27,Sabah,89,20,34,1,34,12,64,13,none,0,0,32.0,0.71,83.29,24.6,85.25985
2025-02-28,Sabah,105,17,34,5,49,15,76,14,none,0,0,31.0,0.72,84.57,24.17,82.07675
2025-03-01,Sabah,71,16,17,8,30,9,49,13,none,0,1,30.0,0.68,91.71,23.73,211.39812
2025-03-02,Sabah,122,28,38,8,48,7,102,13,none,0,1,29.0,0.83,80.71,23.1,216.93605
2025-03-03,Sabah,33,4,9,0,20,8,19,6,none,0,0,28.0,0.56,62.71,23.17,95.66668
2025-03-04,Sabah,56,9,10,4,33,7,40,9,none,0,0,27.0,0.7,59.57,22.6,77.70565
2025-03-05,Sabah,52,7,9,6,30,1,41,10,none,0,0,26.0,0.77,56.71,22.4,52.37729
2025-03-06,Sabah,105,25,17,5,58,36,56,13,none,0,0,25.0,0.53,55.86,21.77,89.91442
2025-03-07,Sabah,56,11,12,3,30,15,36,5,none,0,0,24.0,0.63,54.71,22.8,76.363304
2025-03-08,Sabah,160,41,37,9,73,41,102,17,none,0,1,23.0,0.63,49.0,22.9,144.05147
2025-03-09,Sabah,298,77,68,10,143,28,248,22,extreme_spike,0,1,22.0,0.83,56.57,23.9,163.0652
2025-03-10,Sabah,52,6,11,3,32,14,28,10,none,0,0,21.0,0.53,77.43,24.1,104.45115
2025-03-11,Sabah,37,6,8,3,20,7,23,7,none,0,0,20.0,0.61,78.71,20.9,94.34144
2025-03-12,Sabah,72,13,18,1,40,17,44,11,none,0,0,19.0,0.6,76.29,20.33,94.6772
2025-03-13,Sabah,61,11,13,3,34,18,37,6,none,0,0,18.0,0.6,76.71,20.9,96.63542
2025-03-14,Sabah,62,14,10,5,33,12,31,19,none,0,0,17.0,0.49,74.0,21.33,110.07608
2025-03-15,Sabah,71,16,18,3,34,8,58,5,none,0,1,16.0,0.81,73.29,21.03,196.4467
2025-03-16,Sabah,285,73,69,18,125,63,184,38,extreme_spike,0,1,15.0,0.64,67.0,20.6,183.8136
2025-03-17,Sabah,69,15,13,3,38,18,39,12,none,0,0,14.0,0.56,57.86,21.93,95.02058
2025-03-18,Sabah,99,18,21,4,56,19,69,11,none,0,0,13.0,0.69,59.43,21.6,79.931435
2025-03-19,Sabah,100,14,20,1,65,33,50,17,none,0,0,12.0,0.5,66.0,21.27,102.23988
2025-03-20,Sabah,70,20,14,3,33,13,40,17,none,0,0,11.0,0.56,66.86,20.73,102.23988
2025-03-21,Sabah,76,15,16,3,42,20,43,13,none,0,0,10.0,0.56,67.29,20.8,99.7896
2025-03-22,Sabah,34,7,12,0,15,11,19,4,none,0,1,9.0,0.54,69.0,21.13,153.44205
2025-03-23,Sabah,160,39,30,8,83,36,97,27,none,0,1,8.0,0.6,63.43,19.9,158.35417
2025-03-24,Sabah,20,5,2,1,12,2,17,1,none,0,0,7.0,0.81,51.0,21.03,36.23285
2025-03-25,Sabah,75,10,15,5,45,20,43,12,none,0,0,6.0,0.57,47.86,19.3,76.71603
2025-03-26,Sabah,63,21,13,1,28,17,32,14,none,0,0,5.0,0.5,44.14,18.83,75.34304
2025-03-27,Sabah,81,21,21,3,36,13,57,11,none,0,0,4.0,0.7,41.57,18.97,57.934113
2025-03-28,Sabah,53,8,11,2,32,9,37,7,none,0,0,3.0,0.69,44.0,18.23,60.39179
2025-03-29,Sabah,118,33,22,10,53,23,67,28,none,0,1,2.0,0.56,43.14,17.63,81.02476
2025-03-30,Sabah,67,17,18,3,29,5,52,10,none,0,1,1.0,0.76,50.0,18.0,112.91806
2025-03-31,Sabah,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,43.57,17.67,6.6338925
2025-04-01,Sabah,44,7,9,3,25,1,33,10,none,1,0,0.0,0.73,41.14,17.37,66.45929
2025-04-02,Sabah,68,15,17,4,32,14,44,10,none,0,0,66.0,0.64,39.71,17.17,62.36028
2025-04-03,Sabah,98,28,15,9,46,28,55,15,none,0,0,65.0,0.56,41.43,17.37,75.74634
2025-04-04,Sabah,65,16,16,6,27,11,38,16,none,0,0,64.0,0.58,41.14,18.07,80.06409
2025-04-05,Sabah,116,24,24,4,64,16,90,10,none,0,1,63.0,0.77,41.29,18.4,124.652084
2025-04-06,Sabah,200,46,46,7,101,27,144,29,normal_spike,0,1,62.0,0.72,44.57,17.73,122.40634
2025-04-07,Sabah,56,11,19,1,25,19,28,9,none,0,0,61.0,0.49,57.71,18.13,102.60201
2025-04-08,Sabah,36,2,19,0,15,6,28,2,none,0,0,60.0,0.76,61.71,17.4,63.424576
2025-04-09,Sabah,49,9,8,2,30,4,36,9,none,0,0,59.0,0.72,61.0,16.67,74.453705
2025-04-10,Sabah,170,43,44,4,79,28,112,30,none,0,0,58.0,0.65,59.86,16.33,81.93324
2025-04-11,Sabah,42,6,12,0,24,7,27,8,none,0,0,57.0,0.63,68.0,17.03,92.802666
2025-04-12,Sabah,115,22,25,7,61,27,73,15,none,0,1,56.0,0.63,66.43,16.7,185.097
2025-04-13,Sabah,108,22,25,6,55,14,80,14,none,0,1,55.0,0.73,64.0,17.0,192.82643
2025-04-14,Sabah,82,11,19,6,46,19,47,16,none,0,0,54.0,0.57,54.86,17.07,86.65891
2025-04-15,Sabah,123,30,30,4,59,20,86,17,none,0,0,53.0,0.69,57.57,17.43,68.299225
2025-04-16,Sabah,64,13,21,5,25,14,46,4,none,0,0,52.0,0.71,65.86,16.0,71.72333
2025-04-17,Sabah,71,15,15,4,37,26,37,8,none,0,0,51.0,0.51,67.29,15.87,95.00027
2025-04-18,Sabah,182,43,50,9,80,27,125,30,none,0,0,50.0,0.68,56.57,16.1,65.89935
2025-04-19,Sabah,276,57,74,20,125,50,184,42,normal_spike,0,1,49.0,0.66,70.57,15.9,189.53119
2025-04-20,Sabah,197,27,53,7,109,44,131,22,normal_spike,0,1,48.0,0.66,86.43,17.13,218.61537
2025-04-21,Sabah,62,15,15,4,28,14,40,8,none,0,0,47.0,0.63,93.71,17.93,93.832306
2025-04-22,Sabah,94,25,18,4,47,25,46,23,none,0,0,46.0,0.48,92.71,18.03,112.30495
2025-04-23,Sabah,94,22,23,3,46,36,41,17,none,0,0,45.0,0.43,87.0,17.67,112.30495
2025-04-24,Sabah,72,16,15,2,39,24,35,13,none,0,0,44.0,0.48,86.29,18.8,114.521965
2025-04-25,Sabah,75,17,16,2,40,17,52,6,none,0,0,43.0,0.68,86.0,18.93,93.7413
2025-04-26,Sabah,344,81,91,19,153,55,218,71,extreme_spike,0,1,42.0,0.63,75.57,18.93,191.91615
2025-04-27,Sabah,403,84,104,24,191,79,254,70,extreme_spike,0,1,41.0,0.63,80.43,20.33,203.13924
2025-04-28,Sabah,51,9,9,9,24,14,28,9,none,0,0,40.0,0.54,98.0,22.67,116.00137
2025-04-29,Sabah,65,9,13,6,37,12,45,8,none,0,0,39.0,0.68,96.29,22.37,96.075005
2025-04-30,Sabah,84,22,24,6,32,9,58,17,none,0,0,38.0,0.68,96.14,22.6,93.40882
2025-05-01,Sabah,245,62,58,12,113,54,161,30,normal_spike,0,0,37.0,0.65,98.57,22.9,97.49986
2025-05-02,Sabah,127,33,34,10,50,77,39,11,none,0,0,36.0,0.3,116.57,24.67,126.968834
2025-05-03,Sabah,238,51,66,10,111,47,154,37,normal_spike,0,1,35.0,0.64,114.71,26.77,236.17041
2025-05-04,Sabah,170,40,41,11,78,31,95,44,none,0,1,34.0,0.56,105.57,27.4,206.60452
2025-05-05,Sabah,31,8,6,2,15,9,22,0,none,0,0,33.0,0.69,82.86,28.07,89.97701
2025-05-06,Sabah,101,21,30,4,46,20,63,18,none,0,0,32.0,0.62,82.0,27.83,92.59463
2025-05-07,Sabah,74,16,22,5,31,18,48,8,none,0,0,31.0,0.64,84.57,27.6,92.59463
2025-05-08,Sabah,102,25,22,8,47,24,62,16,none,0,0,30.0,0.6,83.14,27.57,94.4216
2025-05-09,Sabah,67,17,13,4,33,28,31,8,none,0,0,29.0,0.46,69.0,28.17,110.272194
2025-05-10,Sabah,106,21,27,6,52,22,69,15,none,0,1,28.0,0.64,67.86,28.97,202.4938
2025-05-11,Sabah,121,22,26,6,67,20,89,12,none,0,1,27.0,0.73,55.71,28.77,185.85983
2025-05-12,Sabah,411,94,100,32,185,54,285,72,extreme_spike,0,0,26.0,0.69,54.86,29.2,72.8665
2025-05-13,Sabah,416,81,81,25,229,101,241,74,extreme_spike,0,0,25.0,0.58,92.43,30.1,104.48439
2025-05-14,Sabah,60,8,15,4,33,6,43,11,none,0,0,24.0,0.7,117.86,33.0,90.9754
2025-05-15,Sabah,66,16,14,2,34,11,44,11,none,0,0,23.0,0.66,117.14,32.57,93.67026
2025-05-16,Sabah,60,18,11,2,29,12,40,8,none,0,0,22.0,0.66,114.57,32.27,93.67026
2025-05-17,Sabah,159,35,32,16,76,53,82,24,none,0,1,21.0,0.51,115.86,32.2,206.22823
2025-05-18,Sabah,161,51,36,6,68,25,116,20,none,0,1,20.0,0.72,117.71,33.1,232.98721
2025-05-19,Sabah,36,10,6,4,16,5,20,11,none,0,0,19.0,0.54,121.57,33.03,97.838844
2025-05-20,Sabah,96,25,23,5,43,18,54,24,none,0,0,18.0,0.56,83.71,31.53,113.90058
2025-05-21,Sabah,73,14,19,4,36,12,41,20,none,0,0,17.0,0.55,57.0,30.67,96.40822
2025-05-22,Sabah,84,16,24,2,42,21,43,20,none,0,0,16.0,0.51,56.71,30.6,98.922676
2025-05-23,Sabah,29,8,5,1,15,3,23,3,none,0,0,15.0,0.77,56.57,30.47,56.66004
2025-05-24,Sabah,84,20,18,3,43,25,43,16,none,0,1,14.0,0.51,54.14,29.37,156.69023
2025-05-25,Sabah,160,33,44,6,77,24,116,20,none,0,1,13.0,0.72,48.57,29.4,158.99265
2025-05-26,Sabah,80,14,29,1,36,10,48,22,none,0,0,12.0,0.59,48.57,29.63,81.35713
2025-05-27,Sabah,65,16,12,3,34,12,43,10,none,0,0,11.0,0.65,52.57,28.13,71.42682
2025-05-28,Sabah,71,12,16,1,42,12,44,15,none,0,0,10.0,0.61,51.0,25.9,70.483185
2025-05-29,Sabah,34,7,4,2,21,4,24,6,none,0,0,9.0,0.69,51.43,25.83,60.720264
2025-05-30,Sabah,61,11,21,3,26,8,39,14,none,0,0,8.0,0.63,48.71,25.57,66.586334
2025-05-31,Sabah,65,12,21,2,30,18,36,11,none,0,1,7.0,0.55,51.0,25.53,137.54823
2025-06-01,Sabah,157,41,40,2,74,21,104,32,none,0,1,6.0,0.66,50.0,24.33,159.25746
2025-06-02,Sabah,71,18,21,2,30,8,51,12,none,0,0,5.0,0.71,48.29,22.47,53.132034
2025-06-03,Sabah,46,15,12,3,16,7,18,21,none,0,0,4.0,0.38,48.71,21.17,87.59685
2025-06-04,Sabah,50,14,10,0,26,6,37,7,none,0,0,3.0,0.73,45.14,20.37,54.670185
2025-06-05,Sabah,48,9,14,2,23,9,17,22,none,0,0,2.0,0.35,44.14,20.27,76.34774
2025-06-06,Sabah,27,4,7,0,16,5,18,4,none,0,0,1.0,0.64,43.14,19.9,61.38419
2025-06-07,Sabah,59,10,11,6,32,14,38,7,none,1,1,0.0,0.63,40.14,19.47,93.2691
2025-06-08,Sabah,73,20,17,3,33,9,55,9,none,0,1,134.0,0.74,40.43,19.13,94.40595
2025-06-09,Sabah,23,2,6,1,14,3,18,2,none,0,0,133.0,0.75,33.43,18.5,47.717747
2025-06-10,Sabah,42,9,11,0,22,6,26,10,none,0,0,132.0,0.6,28.71,17.87,65.05652
2025-06-11,Sabah,37,12,5,1,19,5,26,6,none,0,0,131.0,0.68,29.86,17.4,57.509148
2025-06-12,Sabah,42,11,10,0,21,3,31,8,none,0,0,130.0,0.72,28.29,15.77,49.565426
2025-06-13,Sabah,22,3,3,0,16,5,14,3,none,0,0,129.0,0.61,30.29,12.5,60.994984
2025-06-14,Sabah,85,17,25,2,41,24,47,14,none,0,1,128.0,0.55,29.71,12.47,78.73654
2025-06-15,Sabah,351,90,81,25,155,74,240,37,extreme_spike,0,1,127.0,0.68,31.0,12.9,89.17608
2025-06-16,Sabah,133,29,34,4,66,87,31,15,none,0,0,126.0,0.23,57.43,14.97,92.38942
2025-06-17,Sabah,105,24,20,2,59,23,55,27,none,0,0,125.0,0.52,59.29,16.1,87.589005
2025-06-18,Sabah,120,22,32,5,61,20,74,26,none,0,0,124.0,0.61,63.43,16.03,76.65266
2025-06-19,Sabah,62,13,16,1,32,21,28,13,none,0,0,123.0,0.44,70.29,16.53,98.30729
2025-06-20,Sabah,103,24,25,1,53,30,57,16,none,0,0,122.0,0.55,69.86,16.63,96.69905
2025-06-21,Sabah,194,46,58,3,87,47,113,34,normal_spike,0,1,121.0,0.58,76.0,17.23,170.8116
2025-06-22,Sabah,262,69,58,3,132,45,173,44,normal_spike,0,1,120.0,0.66,85.43,18.1,219.5018
2025-06-23,Sabah,64,13,16,0,35,7,50,7,none,0,0,119.0,0.77,75.86,19.5,66.82246
2025-06-24,Sabah,110,33,23,6,48,25,67,18,none,0,0,118.0,0.6,78.57,18.9,95.756096
2025-06-25,Sabah,71,16,20,4,31,28,30,13,none,0,0,117.0,0.42,80.29,18.93,113.36805
2025-06-26,Sabah,79,23,17,5,34,30,45,4,none,0,0,116.0,0.56,74.0,19.53,104.64165
2025-06-27,Sabah,43,14,13,1,15,14,23,6,none,0,0,115.0,0.52,76.43,20.13,105.571945
2025-06-28,Sabah,155,32,33,7,83,47,79,29,none,0,1,114.0,0.51,71.57,20.2,158.49007
2025-06-29,Sabah,235,51,48,11,125,41,158,36,normal_spike,0,1,113.0,0.67,66.71,21.63,201.93266
2025-06-30,Sabah,30,10,9,0,11,2,25,3,none,0,0,112.0,0.81,64.57,22.73,46.55738
2025-07-01,Sabah,31,3,11,1,16,3,24,4,none,0,0,111.0,0.75,61.0,22.2,59.702557
2025-07-02,Sabah,57,12,12,4,29,6,42,9,none,0,0,110.0,0.72,54.86,21.6,60.40835
2025-07-03,Sabah,108,24,19,9,56,29,62,17,none,0,0,109.0,0.57,56.57,21.53,91.028046
2025-07-04,Sabah,84,20,26,4,34,18,60,6,none,0,0,108.0,0.71,59.0,22.27,71.24977
2025-07-05,Sabah,144,30,37,7,70,49,69,26,none,0,1,107.0,0.48,64.29,22.67,158.91171
2025-07-06,Sabah,145,33,36,9,67,25,102,18,none,0,1,106.0,0.7,62.86,24.0,195.84302
2025-07-07,Sabah,48,6,9,1,32,14,25,9,none,0,0,105.0,0.51,54.86,24.67,91.600266
2025-07-08,Sabah,26,3,6,0,17,6,18,2,none,0,0,104.0,0.67,54.86,24.67,72.466675
2025-07-09,Sabah,56,10,15,1,30,22,29,5,none,0,0,103.0,0.51,54.0,24.57,91.600266
2025-07-10,Sabah,81,18,20,3,40,15,53,13,none,0,0,102.0,0.65,52.14,25.2,71.98617
2025-07-11,Sabah,130,37,25,6,62,53,61,16,none,0,0,101.0,0.47,50.86,25.5,91.236916
2025-07-12,Sabah,168,43,48,4,73,38,99,31,none,0,1,100.0,0.59,51.0,27.1,165.50221
2025-07-13,Sabah,198,44,57,6,91,41,112,45,normal_spike,0,1,99.0,0.56,55.29,28.27,166.52577
2025-07-14,Sabah,47,13,11,1,22,8,29,10,none,0,0,98.0,0.6,56.71,29.47,83.868935
2025-07-15,Sabah,66,17,12,1,36,9,47,10,none,0,0,97.0,0.7,57.29,28.93,75.040085
2025-07-16,Sabah,47,11,10,0,26,7,35,5,none,0,0,96.0,0.73,61.43,26.77,66.19602
2025-07-17,Sabah,55,11,16,1,27,9,32,14,none,0,0,95.0,0.57,62.29,24.1,99.303635
2025-07-18,Sabah,84,20,13,4,47,21,55,8,none,0,0,94.0,0.65,59.29,23.63,84.56331
2025-07-19,Sabah,282,69,59,18,136,79,153,50,extreme_spike,0,1,93.0,0.54,58.43,23.67,159.69247
2025-07-20,Sabah,201,51,48,10,92,31,137,33,normal_spike,0,1,92.0,0.68,66.14,25.6,208.44539
2025-07-21,Sabah,61,15,15,6,25,12,32,17,none,0,0,91.0,0.52,69.71,25.63,104.526764
2025-07-22,Sabah,27,5,2,1,19,5,19,3,none,0,0,90.0,0.68,70.14,24.47,87.37454
2025-07-23,Sabah,116,24,33,4,55,43,58,15,none,0,0,89.0,0.5,66.14,23.13,104.41667
2025-07-24,Sabah,52,8,15,3,26,16,33,3,none,0,0,88.0,0.62,69.43,24.33,90.69388
2025-07-25,Sabah,84,13,19,6,46,23,49,12,none,0,0,87.0,0.58,69.57,24.03,105.14034
2025-07-26,Sabah,138,27,38,7,66,61,62,15,none,0,1,86.0,0.45,68.71,23.87,161.23088
2025-07-27,Sabah,371,83,89,18,181,68,238,65,extreme_spike,0,1,85.0,0.64,55.71,24.9,164.54282
2025-07-28,Sabah,21,4,5,0,12,2,16,3,none,0,0,84.0,0.73,70.14,26.7,72.22655
2025-07-29,Sabah,69,14,16,6,33,16,39,14,none,0,0,83.0,0.56,67.86,25.2,104.95657
2025-07-30,Sabah,77,18,18,5,36,26,40,11,none,0,0,82.0,0.51,70.71,24.37,105.14034
2025-07-31,Sabah,40,7,12,2,19,5,31,4,none,0,0,81.0,0.76,68.14,25.17,62.795605
2025-08-01,Sabah,48,9,11,3,25,3,37,8,none,0,0,80.0,0.76,67.86,25.23,62.795605
2025-08-02,Sabah,132,29,30,7,66,25,76,31,none,0,1,79.0,0.57,66.14,25.13,168.01112
2025-08-03,Sabah,209,53,45,8,103,35,138,36,normal_spike,0,1,78.0,0.66,68.14,25.0,207.04036
2025-08-04,Sabah,14,4,2,0,8,2,10,2,none,0,0,77.0,0.67,53.86,25.57,74.312775
2025-08-05,Sabah,24,3,7,1,13,2,21,1,none,0,0,76.0,0.84,53.0,24.0,37.530083
2025-08-06,Sabah,64,15,11,4,34,11,46,7,none,0,0,75.0,0.71,50.43,23.23,55.760303
2025-08-07,Sabah,92,15,19,5,53,24,60,8,none,0,0,74.0,0.65,51.29,23.13,75.840614
2025-08-08,Sabah,85,19,12,6,48,10,61,14,none,0,0,73.0,0.71,55.43,23.73,70.42522
2025-08-09,Sabah,137,32,35,6,64,45,57,35,none,0,1,72.0,0.41,58.86,23.33,156.4705
2025-08-10,Sabah,341,103,79,18,141,58,229,54,extreme_spike,0,1,71.0,0.67,56.14,24.33,173.79237
2025-08-11,Sabah,103,31,23,5,44,22,78,3,none,0,0,70.0,0.75,69.14,24.5,68.62784
2025-08-12,Sabah,114,35,32,5,42,41,55,18,none,0,0,69.0,0.48,78.86,23.97,111.65966
2025-08-13,Sabah,183,44,45,13,81,101,68,14,none,0,0,68.0,0.37,83.71,23.97,121.052414
2025-08-14,Sabah,87,22,18,3,44,8,59,20,none,0,0,67.0,0.67,86.86,27.07,92.043686
2025-08-15,Sabah,40,7,7,3,23,6,29,5,none,0,0,66.0,0.71,86.71,27.03,85.05961
2025-08-16,Sabah,230,50,43,15,122,47,131,52,normal_spike,0,1,65.0,0.57,82.14,27.0,190.45705
2025-08-17,Sabah,270,52,72,18,128,29,207,34,normal_spike,0,1,64.0,0.76,92.71,28.27,245.26112
2025-08-18,Sabah,65,18,14,3,30,13,39,13,none,0,0,63.0,0.59,89.57,28.53,121.007225
2025-08-19,Sabah,63,10,12,10,31,9,44,10,none,0,0,62.0,0.69,84.0,26.33,106.28037
2025-08-20,Sabah,99,21,29,9,40,39,46,14,none,0,0,61.0,0.46,82.43,25.6,127.68242
2025-08-21,Sabah,78,17,23,5,33,17,51,10,none,0,0,60.0,0.65,79.29,26.5,96.01389
2025-08-22,Sabah,265,45,48,16,156,44,174,47,normal_spike,0,0,59.0,0.65,78.14,26.9,96.01389
2025-08-23,Sabah,230,54,64,7,105,59,126,45,normal_spike,0,1,58.0,0.55,98.86,26.93,215.95937
2025-08-24,Sabah,255,53,60,16,126,45,165,45,normal_spike,0,1,57.0,0.64,98.14,28.37,238.96434
2025-08-25,Sabah,28,9,5,2,12,4,22,2,none,0,0,56.0,0.76,92.14,29.1,80.625145
2025-08-26,Sabah,41,9,11,0,21,5,28,8,none,0,0,55.0,0.67,89.71,27.2,88.870026
2025-08-27,Sabah,282,68,68,13,133,38,190,54,extreme_spike,0,0,54.0,0.67,87.43,25.1,91.57192
2025-08-28,Sabah,86,24,16,4,42,19,54,13,none,0,0,53.0,0.62,108.0,26.3,95.360245
2025-08-29,Sabah,60,10,14,3,33,12,26,22,none,0,0,52.0,0.43,108.43,26.4,115.31202
2025-08-30,Sabah,104,24,25,2,53,15,59,30,none,0,1,51.0,0.56,87.29,25.93,177.09154
2025-08-31,Sabah,311,71,82,21,137,40,224,47,extreme_spike,0,1,50.0,0.72,77.71,26.27,211.4406
2025-09-01,Sabah,99,22,30,3,44,28,57,14,none,0,0,49.0,0.57,86.14,27.5,107.67573
2025-09-02,Sabah,16,2,7,0,7,2,14,0,none,0,0,48.0,0.82,91.14,27.6,61.735085
2025-09-03,Sabah,54,12,18,0,24,16,31,7,none,0,0,47.0,0.56,89.14,26.5,110.086296
