date,state,daily,blood_a,blood_b,blood_ab,blood_o,donations_new,donations_regular,donations_irregular,spike_flag,is_holiday,is_weekend,days_to_holiday,regular_ratio,7dayave_regular,30dayave_new
2024-11-12,Pahang,124,34,35,0,55,58,48,18,normal_spike,0,0,43.0,0.38,57.29,10.43
2024-11-13,Pahang,20,5,9,0,6,0,18,2,none,0,0,42.0,0.86,61.43,11.77
2024-11-14,Pahang,120,27,34,16,43,56,43,21,none,0,0,41.0,0.36,54.43,11.73
2024-11-15,Pahang,22,5,8,0,9,0,19,3,none,0,0,40.0,0.83,53.14,12.77
2024-11-16,Pahang,67,16,16,3,32,4,52,11,none,0,1,39.0,0.76,51.86,12.73
2024-11-17,Pahang,132,38,35,9,50,14,99,19,normal_spike,0,1,38.0,0.74,43.0,10.53
2024-11-18,Pahang,105,18,34,1,52,33,42,30,none,0,0,37.0,0.4,41.14,10.97
2024-11-19,Pahang,40,9,13,4,14,16,11,13,none,0,0,36.0,0.27,45.86,10.67
2024-11-20,Pahang,42,14,11,2,15,7,27,8,none,0,0,35.0,0.63,40.57,10.67
2024-11-21,Pahang,104,32,24,3,45,20,65,19,none,0,0,34.0,0.62,41.86,10.87
2024-11-22,Pahang,18,4,4,1,9,4,14,0,none,0,0,33.0,0.74,45.0,11.3
2024-11-23,Pahang,148,42,35,3,68,23,102,23,normal_spike,0,1,32.0,0.68,44.29,11.3
2024-11-24,Pahang,119,32,36,7,44,14,93,12,none,0,1,31.0,0.78,51.43,12.07
2024-11-25,Pahang,15,5,1,0,9,1,14,0,none,0,0,30.0,0.88,50.57,12.4
2024-11-26,Pahang,29,10,7,0,12,14,12,3,none,0,0,29.0,0.4,46.57,12.43
2024-11-27,Pahang,57,13,12,3,29,9,35,13,none,0,0,28.0,0.6,46.71,12.3
2024-11-28,Pahang,75,22,22,3,28,30,42,3,none,0,0,27.0,0.55,47.86,12.53
2024-11-29,Pahang,9,1,2,0,6,1,7,1,none,0,0,26.0,0.7,44.57,13.5
2024-11-30,Pahang,170,39,43,7,81,55,99,16,normal_spike,0,1,25.0,0.58,43.57,13.5
2024-12-01,Pahang,50,9,17,3,21,2,46,2,none,0,1,24.0,0.9,43.14,15.07
2024-12-02,Pahang,11,3,3,0,5,0,9,2,none,0,0,23.0,0.75,36.43,14.83
2024-12-03,Pahang,19,3,5,0,11,2,16,1,none,0,0,22.0,0.8,35.71,14.83
2024-12-04,Pahang,13,5,3,2,3,2,11,0,none,0,0,21.0,0.79,36.29,14.37
2024-12-05,Pahang,116,36,28,9,43,42,64,10,none,0,0,20.0,0.55,32.86,14.37
2024-12-06,Pahang,17,5,3,0,9,2,14,1,none,0,0,19.0,0.78,36.0,15.7
2024-12-07,Pahang,178,53,39,7,79,28,119,31,normal_spike,0,1,18.0,0.66,37.0,15.33
2024-12-08,Pahang,132,29,38,8,57,4,121,7,normal_spike,0,1,17.0,0.91,39.86,15.53
2024-12-09,Pahang,11,4,1,1,5,0,9,2,none,0,0,16.0,0.75,50.57,15.63
2024-12-10,Pahang,84,26,20,4,34,53,21,10,none,0,0,15.0,0.25,50.57,15.13
2024-12-11,Pahang,69,15,18,3,33,22,44,3,none,0,0,14.0,0.63,51.29,16.5
2024-12-12,Pahang,78,23,22,4,29,17,50,11,none,0,0,13.0,0.63,56.0,17.2
2024-12-13,Pahang,43,9,15,4,15,19,19,5,none,0,0,12.0,0.43,54.0,15.83
2024-12-14,Pahang,78,18,18,9,33,9,62,7,none,0,1,11.0,0.78,54.71,16.47
2024-12-15,Pahang,160,38,49,13,60,23,113,24,normal_spike,0,1,10.0,0.7,46.57,14.9
2024-12-16,Pahang,26,4,10,4,8,0,24,2,none,0,0,9.0,0.89,45.43,15.67
2024-12-17,Pahang,20,4,8,0,8,1,17,2,none,0,0,8.0,0.81,47.57,15.53
2024-12-18,Pahang,179,41,70,8,60,59,86,34,normal_spike,0,0,7.0,0.48,47.0,15.1
2024-12-19,Pahang,79,19,21,7,32,25,40,14,none,0,0,6.0,0.5,53.0,15.97
2024-12-20,Pahang,27,5,9,2,11,2,21,4,none,0,0,5.0,0.75,51.57,16.27
2024-12-21,Pahang,96,19,28,10,39,96,0,0,none,0,1,4.0,0.0,51.86,16.1
2024-12-22,Pahang,130,29,58,6,37,109,17,4,normal_spike,0,1,3.0,0.13,43.0,18.63
2024-12-23,Pahang,24,12,4,0,8,0,22,2,none,0,0,2.0,0.88,29.29,22.13
2024-12-24,Pahang,18,5,5,1,7,1,17,0,none,0,0,1.0,0.89,29.0,21.37
2024-12-25,Pahang,112,23,38,4,47,15,83,14,none,1,0,0.0,0.73,29.0,20.93
2024-12-26,Pahang,73,16,21,6,30,23,41,9,none,0,0,34.0,0.55,28.57,21.4
2024-12-27,Pahang,22,7,5,0,10,1,20,1,none,0,0,33.0,0.87,28.71,21.7
2024-12-28,Pahang,116,38,33,3,42,27,77,12,none,0,1,32.0,0.66,28.57,21.43
2024-12-29,Pahang,122,32,23,10,57,7,98,17,none,0,1,31.0,0.8,39.57,21.33
2024-12-30,Pahang,20,6,7,1,6,1,17,2,none,0,0,30.0,0.81,51.14,21.53
2024-12-31,Pahang,28,8,9,0,11,2,25,1,none,0,0,29.0,0.86,50.43,19.73
2023-01-01,Perak,220,53,49,8,110,14,182,24,none,0,1,21.0,0.82,0.0,0.0
2023-01-02,Perak,135,35,35,10,55,19,94,22,none,0,0,20.0,0.69,182.0,14.0
2023-01-03,Perak,59,14,19,0,26,9,46,4,none,0,0,19.0,0.77,138.0,16.5
2023-01-04,Perak,83,20,24,4,35,8,50,25,none,0,0,18.0,0.6,107.33,14.0
2023-01-05,Perak,137,37,39,7,54,14,94,29,none,0,0,17.0,0.68,93.0,12.5
2023-01-06,Perak,53,9,13,6,25,2,40,11,none,0,0,16.0,0.74,93.2,12.8
2023-01-07,Perak,157,34,42,7,74,14,123,20,none,0,1,15.0,0.78,84.33,11.0
2023-01-08,Perak,323,75,83,19,146,38,240,45,normal_spike,0,1,14.0,0.74,89.86,11.43
2023-01-09,Perak,52,9,18,3,22,8,41,3,none,0,0,13.0,0.77,98.14,14.75
2023-01-10,Perak,102,26,25,10,41,21,60,21,none,0,0,12.0,0.58,90.57,14.0
2023-01-11,Perak,76,24,14,8,30,7,54,15,none,0,0,11.0,0.7,92.57,14.7
2023-01-12,Perak,58,16,16,3,23,13,36,9,none,0,0,10.0,0.61,93.14,14.0
2023-01-13,Perak,103,30,23,9,41,14,73,16,none,0,0,9.0,0.7,84.86,13.92
2023-01-14,Perak,265,76,63,10,116,31,208,26,none,0,1,8.0,0.78,89.57,13.92
2023-01-15,Perak,238,54,59,21,104,29,161,48,none,0,1,7.0,0.67,101.71,15.14
2023-01-16,Perak,55,12,14,3,26,7,37,11,none,0,0,6.0,0.66,90.43,16.07
2023-01-17,Perak,73,13,25,5,30,10,51,12,none,0,0,5.0,0.69,89.86,15.5
2023-01-18,Perak,98,27,30,4,37,12,71,15,none,0,0,4.0,0.72,88.57,15.18
2023-01-19,Perak,110,24,33,7,46,18,81,11,none,0,0,3.0,0.73,91.0,15.0
2023-01-20,Perak,107,26,26,6,49,12,77,18,none,0,0,2.0,0.71,97.43,15.16
2023-01-21,Perak,146,35,33,7,71,20,101,25,none,0,1,1.0,0.69,98.0,15.0
2023-01-22,Perak,134,35,44,6,49,28,80,26,none,1,1,0.0,0.59,82.71,15.24
2023-01-23,Perak,122,32,30,4,56,23,70,29,none,1,0,0.0,0.57,71.14,15.82
2023-01-24,Perak,140,30,41,7,62,17,93,30,none,0,0,88.0,0.66,75.86,16.13
2023-01-25,Perak,105,22,33,4,46,17,72,16,none,0,0,87.0,0.68,81.86,16.17
2023-01-26,Perak,124,26,39,9,50,29,77,18,none,0,0,86.0,0.62,82.0,16.2
2023-01-27,Perak,80,20,24,6,30,13,56,11,none,0,0,85.0,0.69,81.43,16.69
2023-01-28,Perak,109,16,39,7,47,17,76,16,none,0,1,84.0,0.69,78.43,16.56
2023-01-29,Perak,336,66,105,18,147,85,218,33,normal_spike,0,1,83.0,0.65,74.86,16.57
2023-01-30,Perak,80,18,27,3,32,14,54,12,none,0,0,82.0,0.67,94.57,18.93
2023-01-31,Perak,138,46,35,10,47,61,69,8,none,0,0,81.0,0.5,92.29,18.77
2023-02-01,Perak,140,42,46,16,36,69,62,9,none,0,0,80.0,0.44,88.86,20.33
2023-02-02,Perak,166,39,46,8,73,88,63,15,none,0,0,79.0,0.38,87.43,22.0
2023-02-03,Perak,63,14,20,3,26,5,48,10,none,0,0,78.0,0.75,85.43,24.63
2023-02-04,Perak,141,36,38,7,60,18,97,26,none,0,1,77.0,0.68,84.29,24.53
2023-02-05,Perak,297,66,87,15,129,46,162,89,normal_spike,0,1,76.0,0.54,87.29,24.67
2023-02-06,Perak,98,24,28,10,36,13,63,22,none,0,0,75.0,0.64,79.29,26.13
2023-02-07,Perak,60,22,11,7,20,5,50,5,none,0,0,74.0,0.82,80.57,26.1
2023-02-08,Perak,95,19,26,8,42,18,59,18,none,0,0,73.0,0.61,77.86,25.0
2023-02-09,Perak,164,35,51,11,67,69,69,26,none,0,0,72.0,0.42,77.43,25.33
2023-02-10,Perak,41,11,11,4,15,7,30,4,none,0,0,71.0,0.71,78.29,26.93
2023-02-11,Perak,125,37,22,7,59,20,82,23,none,0,1,70.0,0.65,75.71,26.93
2023-02-12,Perak,198,53,48,13,84,39,118,41,none,0,1,69.0,0.59,73.57,27.17
2023-02-13,Perak,53,12,9,3,29,2,45,6,none,0,0,68.0,0.83,67.29,28.0
2023-02-14,Perak,179,47,44,14,74,53,106,20,none,0,0,67.0,0.59,64.71,27.03
2023-02-15,Perak,282,69,77,24,112,115,140,27,none,0,0,66.0,0.49,72.71,27.83
2023-02-16,Perak,255,67,72,15,101,101,127,27,none,0,0,65.0,0.5,84.29,31.43
2023-02-17,Perak,256,56,66,27,107,149,85,22,none,0,0,64.0,0.33,92.57,34.47
2023-02-18,Perak,93,25,23,6,39,17,66,10,none,0,1,63.0,0.7,100.43,39.03
2023-02-19,Perak,205,50,62,7,86,28,138,39,none,0,1,62.0,0.67,98.14,39.0
2023-02-20,Perak,51,18,10,2,21,6,39,6,none,0,0,61.0,0.75,101.0,39.53
2023-02-21,Perak,142,39,42,8,53,81,46,15,none,0,0,60.0,0.32,100.14,39.07
2023-02-22,Perak,127,35,35,9,48,39,61,27,none,0,0,59.0,0.48,91.57,40.83
2023-02-23,Perak,226,63,75,7,81,106,84,36,none,0,0,58.0,0.37,80.29,41.37
2023-02-24,Perak,67,21,21,4,21,8,49,10,none,0,0,57.0,0.72,74.14,44.33
2023-02-25,Perak,141,42,36,6,57,19,100,22,none,0,1,56.0,0.7,69.0,44.03
2023-02-26,Perak,242,51,66,20,105,49,146,47,none,0,1,55.0,0.6,73.86,43.7
2023-02-27,Perak,94,17,29,5,43,22,62,10,none,0,0,54.0,0.65,75.0,44.9
2023-02-28,Perak,122,26,41,9,46,57,46,19,none,0,0,53.0,0.37,78.29,45.07
2023-03-01,Perak,56,13,18,4,21,5,44,7,none,0,0,52.0,0.77,78.29,44.13
2023-03-02,Perak,187,43,48,8,88,20,133,34,none,0,0,51.0,0.71,75.86,43.83
2023-03-03,Perak,52,8,13,2,29,4,41,7,none,0,0,50.0,0.77,82.86,42.47
2023-03-04,Perak,111,24,31,10,46,18,72,21,none,0,1,49.0,0.64,81.71,40.3
2023-03-05,Perak,248,66,52,18,112,39,171,38,none,0,1,48.0,0.69,77.71,37.97
2023-03-06,Perak,61,20,12,3,26,8,46,7,none,0,0,47.0,0.74,81.29,39.1
2023-03-07,Perak,119,24,36,11,48,17,75,27,none,0,0,46.0,0.62,79.0,38.77
2023-03-08,Perak,195,57,58,10,70,67,105,23,none,0,0,45.0,0.54,83.14,37.8
2023-03-09,Perak,140,29,40,8,63,32,77,31,none,0,0,44.0,0.55,91.86,39.6
2023-03-10,Perak,65,16,25,2,22,13,41,11,none,0,0,43.0,0.62,83.86,40.5
2023-03-11,Perak,202,53,56,4,89,45,104,53,none,0,1,42.0,0.51,83.86,40.33
2023-03-12,Perak,276,71,75,17,113,35,188,53,none,0,1,41.0,0.68,88.43,39.53
2023-03-13,Perak,58,18,16,1,23,4,49,5,none,0,0,40.0,0.83,90.86,40.47
2023-03-14,Perak,190,49,57,18,66,69,102,19,none,0,0,39.0,0.53,91.29,39.93
2023-03-15,Perak,303,55,99,27,122,96,152,55,normal_spike,0,0,38.0,0.5,95.14,40.93
2023-03-16,Perak,259,71,73,22,93,113,105,41,none,0,0,37.0,0.4,101.86,44.07
2023-03-17,Perak,54,15,10,0,29,5,43,6,none,0,0,36.0,0.78,105.86,46.07
2023-03-18,Perak,241,59,82,6,94,46,149,46,none,0,1,35.0,0.62,106.14,42.4
2023-03-19,Perak,321,84,90,12,135,50,225,46,normal_spike,0,1,34.0,0.7,112.57,40.57
2023-03-20,Perak,99,25,25,4,45,17,71,11,none,0,0,33.0,0.71,117.86,37.27
2023-03-21,Perak,91,22,27,1,41,30,50,11,none,0,0,32.0,0.54,121.0,37.27
2023-03-22,Perak,182,40,51,10,81,59,97,26,none,0,0,31.0,0.53,113.57,37.33
2023-03-23,Perak,9,2,1,0,6,1,8,0,none,0,0,30.0,0.8,105.71,39.1
2023-03-24,Perak,69,20,20,5,24,8,52,9,none,0,0,29.0,0.74,91.86,36.43
2023-03-25,Perak,254,60,74,20,100,186,33,35,none,0,1,28.0,0.13,93.14,35.4
2023-03-26,Perak,173,36,42,13,82,14,125,34,none,0,1,27.0,0.72,76.57,38.07
2023-03-27,Perak,59,14,15,0,30,12,33,14,none,0,0,26.0,0.55,62.29,38.27
2023-03-28,Perak,88,19,31,1,37,20,62,6,none,0,0,25.0,0.7,56.86,38.03
2023-03-29,Perak,82,20,20,3,39,7,64,11,none,0,0,24.0,0.77,58.57,37.07
2023-03-30,Perak,153,27,45,6,75,39,82,32,none,0,0,23.0,0.53,53.86,36.57
2023-03-31,Perak,70,20,17,0,33,9,52,9,none,0,0,22.0,0.73,64.43,35.97
2023-04-01,Perak,97,19,37,1,40,30,56,11,none,0,1,21.0,0.57,64.43,36.1
2023-04-02,Perak,188,47,49,6,86,44,114,30,none,0,1,20.0,0.6,67.71,36.43
2023-04-03,Perak,52,12,10,2,28,4,47,1,none,0,0,19.0,0.89,66.14,37.77
2023-04-04,Perak,106,22,31,5,48,19,73,14,none,0,0,18.0,0.68,68.14,37.3
2023-04-05,Perak,62,10,20,2,30,8,42,12,none,0,0,17.0,0.67,69.71,36.63
2023-04-06,Perak,100,32,27,5,36,34,60,6,none,0,0,16.0,0.59,66.57,36.63
2023-04-07,Perak,65,19,11,5,30,14,42,9,none,0,0,15.0,0.64,63.43,37.2
2023-04-08,Perak,100,33,21,4,42,19,66,15,none,0,1,14.0,0.65,62.0,35.43
2023-04-09,Perak,359,88,102,15,154,58,242,59,normal_spike,0,1,13.0,0.67,63.43,35.0
2023-04-10,Perak,51,13,13,1,24,4,39,8,none,0,0,12.0,0.75,81.71,36.5
2023-04-11,Perak,134,41,41,11,41,32,88,14,none,0,0,11.0,0.65,80.57,35.13
2023-04-12,Perak,118,32,32,5,49,51,53,14,none,0,0,10.0,0.45,82.71,35.03
2023-04-13,Perak,89,24,25,4,36,17,54,18,none,0,0,9.0,0.6,84.29,36.6
2023-04-14,Perak,85,19,25,5,36,11,54,20,none,0,0,8.0,0.63,83.43,34.87
2023-04-15,Perak,65,21,15,0,29,6,46,13,none,0,1,7.0,0.7,85.14,32.03
2023-04-16,Perak,313,86,67,18,142,23,261,29,normal_spike,0,1,6.0,0.83,82.29,28.47
2023-04-17,Perak,110,22,34,6,48,18,83,9,none,0,0,5.0,0.75,85.0,29.07
2023-04-18,Perak,71,14,19,4,34,4,51,16,none,0,0,4.0,0.71,91.29,28.13
2023-04-19,Perak,86,27,24,2,33,10,64,12,none,0,0,3.0,0.74,86.0,26.6
2023-04-20,Perak,109,22,20,3,64,12,90,7,none,0,0,2.0,0.82,87.57,26.37
2023-04-21,Perak,4,2,0,0,2,0,4,0,none,0,0,1.0,0.8,92.71,25.77
2023-04-22,Perak,0,0,0,0,0,0,0,0,none,1,1,0.0,0.0,85.57,23.8
2023-04-23,Perak,4,1,1,0,2,0,4,0,none,1,1,0.0,0.8,79.0,23.77
2023-04-24,Perak,10,3,0,1,6,0,10,0,none,0,0,66.0,0.91,42.29,23.5
2023-04-25,Perak,95,19,15,12,49,3,82,10,none,0,0,65.0,0.85,31.86,17.3
2023-04-26,Perak,96,20,21,6,49,3,82,11,none,0,0,64.0,0.85,36.29,16.93
2023-04-27,Perak,170,41,39,9,80,59,64,47,none,0,0,63.0,0.37,38.86,16.63
2023-04-28,Perak,101,28,22,10,41,13,75,13,none,0,0,62.0,0.74,35.14,17.93
2023-04-29,Perak,158,40,46,14,58,28,90,40,none,0,1,61.0,0.57,45.29,18.13
2023-04-30,Perak,257,55,67,30,105,46,167,44,none,0,1,60.0,0.65,58.14,17.77
2023-05-01,Perak,291,78,69,21,123,51,187,53,normal_spike,0,0,59.0,0.64,81.43,19.0
2023-05-02,Perak,74,19,18,2,35,4,58,12,none,0,0,58.0,0.77,106.71,19.7
2023-05-03,Perak,62,12,11,1,38,5,52,5,none,0,0,57.0,0.83,103.29,18.37
2023-05-04,Perak,236,51,66,12,107,45,131,60,none,0,0,56.0,0.55,99.0,18.4
2023-05-05,Perak,50,16,9,2,23,7,33,10,none,0,0,55.0,0.65,108.57,19.27
2023-05-06,Perak,104,23,42,6,33,11,75,18,none,0,1,54.0,0.71,102.57,19.23
2023-05-07,Perak,182,61,47,10,64,24,138,20,none,0,1,53.0,0.75,100.43,18.47
2023-05-08,Perak,90,27,17,7,39,19,66,5,none,0,0,52.0,0.73,96.29,18.8
2023-05-09,Perak,86,24,22,5,35,30,50,6,none,0,0,51.0,0.57,79.0,18.8
2023-05-10,Perak,189,45,65,11,68,38,107,44,none,0,0,50.0,0.56,77.86,17.87
2023-05-11,Perak,73,23,15,6,29,18,46,9,none,0,0,49.0,0.62,85.71,19.0
2023-05-12,Perak,27,6,7,2,12,0,24,3,none,0,0,48.0,0.86,73.57,18.53
2023-05-13,Perak,75,34,17,0,24,17,46,12,none,0,1,47.0,0.61,72.29,16.83
2023-05-14,Perak,222,51,72,17,82,37,147,38,none,0,1,46.0,0.66,68.14,16.83
2023-05-15,Perak,57,9,12,6,30,2,51,4,none,0,0,45.0,0.88,69.43,17.7
2023-05-16,Perak,70,16,23,5,26,7,52,11,none,0,0,44.0,0.73,67.29,17.57
2023-05-17,Perak,121,29,30,7,55,33,63,25,none,0,0,43.0,0.52,67.57,17.03
2023-05-18,Perak,83,21,25,3,34,7,61,15,none,0,0,42.0,0.73,61.29,17.53
2023-05-19,Perak,59,14,18,3,24,3,54,2,none,0,0,41.0,0.9,63.43,17.63
2023-05-20,Perak,173,40,49,12,72,32,106,35,none,0,1,40.0,0.61,67.71,17.4
2023-05-21,Perak,321,77,87,22,135,45,244,32,normal_spike,0,1,39.0,0.76,76.29,18.07
2023-05-22,Perak,62,10,14,5,33,4,54,4,none,0,0,38.0,0.86,90.14,19.57
2023-05-23,Perak,120,29,25,3,63,22,84,14,none,0,0,37.0,0.69,90.57,19.7
2023-05-24,Perak,161,41,50,15,55,55,84,22,none,0,0,36.0,0.52,95.14,20.43
2023-05-25,Perak,94,26,28,6,34,8,68,18,none,0,0,35.0,0.72,98.14,22.27
2023-05-26,Perak,61,16,18,1,26,5,47,9,none,0,0,34.0,0.76,99.14,22.43
2023-05-27,Perak,173,42,53,17,61,30,106,37,none,0,1,33.0,0.61,98.14,22.5
2023-05-28,Perak,264,58,72,15,119,33,197,34,none,0,1,32.0,0.74,98.14,21.53
2023-05-29,Perak,82,14,25,6,37,8,60,14,none,0,0,31.0,0.72,91.43,22.2
2023-05-30,Perak,91,23,32,7,29,18,58,15,none,0,0,30.0,0.63,92.29,21.53
2023-05-31,Perak,109,31,26,9,43,36,57,16,none,0,0,29.0,0.52,88.57,20.6
2023-06-01,Perak,75,19,25,3,28,8,58,9,none,0,0,28.0,0.76,84.71,20.1
2023-06-02,Perak,78,22,26,5,25,7,60,11,none,0,0,27.0,0.76,83.29,20.23
2023-06-03,Perak,202,62,46,10,84,22,143,37,none,0,1,26.0,0.7,85.14,20.3
2023-06-04,Perak,248,63,63,13,109,44,157,47,none,0,1,25.0,0.63,90.43,19.53
2023-06-05,Perak,225,46,72,9,97,36,152,37,none,0,0,24.0,0.67,84.71,20.77
2023-06-06,Perak,46,9,14,1,22,8,35,3,none,0,0,23.0,0.74,97.86,21.6
2023-06-07,Perak,68,12,25,4,27,14,41,13,none,0,0,22.0,0.59,94.57,21.07
2023-06-08,Perak,94,17,32,7,38,13,53,28,none,0,0,21.0,0.56,92.29,20.9
2023-06-09,Perak,49,9,17,3,20,5,37,7,none,0,0,20.0,0.74,91.57,20.33
2023-06-10,Perak,155,32,43,12,68,35,91,29,none,0,1,19.0,0.58,88.29,19.23
2023-06-11,Perak,264,70,74,15,105,44,169,51,none,0,1,18.0,0.64,80.86,19.8
2023-06-12,Perak,59,17,19,3,20,14,31,14,none,0,0,17.0,0.52,82.57,21.27
2023-06-13,Perak,244,63,69,20,92,51,143,50,none,0,0,16.0,0.58,65.29,21.17
2023-06-14,Perak,500,125,143,31,201,121,297,82,extreme_spike,0,0,15.0,0.59,80.71,21.63
2023-06-15,Perak,71,11,26,8,26,6,38,27,none,0,0,14.0,0.53,117.29,25.6
2023-06-16,Perak,94,25,25,5,39,13,68,13,none,0,0,13.0,0.72,115.14,25.57
2023-06-17,Perak,199,43,47,15,94,42,125,32,none,0,1,12.0,0.62,119.57,24.9
2023-06-18,Perak,376,91,109,26,150,59,261,56,normal_spike,0,1,11.0,0.69,124.43,26.07
2023-06-19,Perak,61,15,14,3,29,4,46,11,none,0,0,10.0,0.74,137.57,27.93
2023-06-20,Perak,68,18,11,4,35,18,32,18,none,0,0,9.0,0.46,139.71,27.0
2023-06-21,Perak,181,36,69,7,69,50,107,24,none,0,0,8.0,0.59,123.86,26.1
2023-06-22,Perak,124,29,46,3,46,24,82,18,none,0,0,7.0,0.66,96.71,27.63
2023-06-23,Perak,67,16,17,2,32,9,48,10,none,0,0,6.0,0.71,103.0,27.7
2023-06-24,Perak,333,79,97,25,132,128,173,32,normal_spike,0,1,5.0,0.52,100.14,26.17
2023-06-25,Perak,286,67,99,17,103,59,172,55,normal_spike,0,1,4.0,0.6,107.0,30.17
2023-06-26,Perak,125,30,37,9,49,31,70,24,none,0,0,3.0,0.56,94.29,31.97
2023-06-27,Perak,93,26,26,4,37,16,67,10,none,0,0,2.0,0.71,97.71,32.0
2023-06-28,Perak,60,18,13,2,27,8,44,8,none,0,0,1.0,0.72,102.71,31.43
2023-06-29,Perak,0,0,0,0,0,0,0,0,none,1,0,0.0,0.0,93.71,31.43
2023-06-30,Perak,29,6,10,1,12,1,24,4,none,0,0,135.0,0.8,82.0,30.83
2023-07-01,Perak,92,20,24,8,40,19,54,19,none,0,1,134.0,0.58,78.57,29.67
2023-07-02,Perak,256,72,42,20,122,39,184,33,none,0,1,133.0,0.72,61.57,30.03
2023-07-03,Perak,116,28,23,7,58,28,80,8,none,0,0,132.0,0.68,63.29,31.1
2023-07-04,Perak,258,62,92,9,95,93,131,34,none,0,0,131.0,0.51,64.71,31.3
2023-07-05,Perak,210,50,52,15,93,77,113,20,none,0,0,130.0,0.54,73.86,32.93
2023-07-06,Perak,235,57,52,14,112,96,117,22,none,0,0,129.0,0.5,83.71,34.3
2023-07-07,Perak,49,9,15,0,25,5,36,8,none,0,0,128.0,0.72,100.43,37.23
2023-07-08,Perak,213,47,42,16,108,70,109,34,none,0,1,127.0,0.51,102.14,36.93
2023-07-09,Perak,174,50,30,7,87,16,129,29,none,0,1,126.0,0.74,110.0,38.83
2023-07-10,Perak,77,20,16,4,37,9,59,9,none,0,0,125.0,0.76,102.14,39.2
2023-07-11,Perak,60,15,11,5,29,15,33,12,none,0,0,124.0,0.54,99.14,38.33
2023-07-12,Perak,248,59,76,12,101,56,119,73,none,0,0,123.0,0.48,85.14,37.37
2023-07-13,Perak,115,28,28,8,50,28,52,35,none,0,0,122.0,0.45,86.0,38.77
2023-07-14,Perak,51,10,18,5,18,5,35,11,none,0,0,121.0,0.67,76.71,38.0
2023-07-15,Perak,85,18,18,6,43,20,43,22,none,0,1,120.0,0.5,76.57,34.13
2023-07-16,Perak,284,87,60,15,122,33,163,88,normal_spike,0,1,119.0,0.57,67.14,34.6
2023-07-17,Perak,77,24,26,3,24,10,45,22,none,0,0,118.0,0.58,72.0,35.27
2023-07-18,Perak,98,26,28,8,36,12,66,20,none,0,0,117.0,0.67,70.0,34.2
2023-07-19,Perak,105,30,34,0,41,25,59,21,none,0,0,116.0,0.56,74.71,32.63
2023-07-20,Perak,46,12,13,3,18,3,37,6,none,0,0,115.0,0.79,66.14,33.33
2023-07-21,Perak,88,22,29,6,31,18,58,12,none,0,0,114.0,0.65,64.0,32.83
2023-07-22,Perak,150,33,42,5,70,34,96,20,none,0,1,113.0,0.64,67.29,31.77
2023-07-23,Perak,132,38,29,5,60,23,87,22,none,0,1,112.0,0.65,74.86,32.1
2023-07-24,Perak,30,7,8,2,13,1,27,2,none,0,0,111.0,0.87,64.0,32.57
2023-07-25,Perak,54,22,10,2,20,15,32,7,none,0,0,110.0,0.58,61.43,28.33
2023-07-26,Perak,147,42,36,11,58,29,91,27,none,0,0,109.0,0.61,56.57,26.87
2023-07-27,Perak,49,9,12,2,26,15,27,7,none,0,0,108.0,0.54,61.14,26.8
2023-07-28,Perak,92,25,23,6,38,19,43,30,none,0,0,107.0,0.46,59.71,26.77
2023-07-29,Perak,100,16,29,3,52,14,65,21,none,0,1,106.0,0.64,57.57,27.13
2023-07-30,Perak,163,44,53,9,57,20,111,32,none,0,1,105.0,0.68,53.14,27.6
2023-07-31,Perak,46,10,13,3,20,5,36,5,none,0,0,104.0,0.77,56.57,28.23
2023-08-01,Perak,54,11,15,2,26,7,43,4,none,0,0,103.0,0.78,57.86,27.77
2023-08-02,Perak,45,9,10,4,22,7,34,4,none,0,0,102.0,0.74,59.43,26.7
2023-08-03,Perak,162,37,46,16,63,54,84,24,none,0,0,101.0,0.52,51.29,26.0
2023-08-04,Perak,145,32,46,9,58,26,105,14,none,0,0,100.0,0.72,59.43,24.7
2023-08-05,Perak,175,32,49,9,85,28,121,26,none,0,1,99.0,0.69,68.29,23.0
2023-08-06,Perak,224,56,56,22,90,33,151,40,none,0,1,98.0,0.67,76.29,20.73
2023-08-07,Perak,43,13,12,4,14,6,30,7,none,0,0,97.0,0.68,82.0,21.67
2023-08-08,Perak,66,20,19,3,24,6,54,6,none,0,0,96.0,0.81,81.14,19.53
2023-08-09,Perak,49,15,14,2,18,3,40,6,none,0,0,95.0,0.8,82.71,19.2
2023-08-10,Perak,49,9,14,4,22,7,32,10,none,0,0,94.0,0.64,83.57,19.0
2023-08-11,Perak,85,20,24,0,41,12,57,16,none,0,0,93.0,0.66,76.14,18.73
2023-08-12,Perak,145,39,44,6,56,13,112,20,none,0,1,92.0,0.77,69.29,17.27
2023-08-13,Perak,335,83,86,27,139,42,251,42,normal_spike,0,1,91.0,0.75,68.0,16.77
2023-08-14,Perak,41,11,9,4,17,6,30,5,none,0,0,90.0,0.71,82.29,18.0
2023-08-15,Perak,61,17,15,1,28,10,42,9,none,0,0,89.0,0.68,82.29,17.53
2023-08-16,Perak,149,30,40,8,71,19,105,25,none,0,0,88.0,0.7,80.57,16.77
2023-08-17,Perak,61,22,14,5,20,20,30,11,none,0,0,87.0,0.48,89.86,17.07
2023-08-18,Perak,64,15,20,1,28,9,49,6,none,0,0,86.0,0.75,89.57,17.33
